更新时间,#genre#
20250425 01:13,url


RespoTime,whitelist,#genre#
867.07ms,赛事播07,http://61.160.112.102:35455/itv/3000000001000010129.m3u8?cdn=FifastbLive
867.11ms,亲爱的快逃(美国恐怖片),https://vip1.lz-cdn1.com/20221028/17856_1877c148/index.m3u8
867.28ms,深圳卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=80a53d&tk=822270345d4c
867.35ms,黑龙江卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=e77af5&tk=822270345d4c
867.36ms,甜歌美人舞,https://vd2.bdstatic.com/mda-ndr6b7bxbcxhs2hn/480p/h264_delogo/1650947738307316588/mda-ndr6b7bxbcxhs2hn.mp4
867.66ms,CCTV6,http://39.165.196.149:9003//hls/6/index.m3u8
867.85ms,CCTV14,http://39.165.196.149:9003//hls/14/index.m3u8
868.09ms,东方卫视,http://39.165.196.149:9003//hls/39/index.m3u8#http://1.24.190.122:1080/hls/66/index.m3u8#http://8.138.7.223/tv/dl/douyincdn.php?id=20$LR•IPV4『线路104』#http://aktv_stream1.m16tv.cfd/stream/aktv3/null/AKTV.m3u8#http://1.24.190.98:10080/hls/66/index.m3u8#http://222.169.85.8:9901/tsfile/live/0018_1.m3u8#https://www.freetv.top/migu/651632648.m3u8?migutoken=e765bb663396911e0fa027f64c4378a4811b733586444461515451642f01e401c61987a7256405e562f272d4a45cf003c8974fd47f47765203988df87102570687a04fcdd402aa62918f1cad2f$LR•IPV4『线路203』#https://www.freetv.top/migu/651632648.m3u8?migutoken=c9a7a392335b6f990a4b233b6066770e1330aa6b6fed2a47f3985567ef8988af1b02bf0adfcc1243deb1fb6fb57ade7c90aa1550041f7c3dfe329e36daf55d57c902f86accec6e30f8ee9b773f$LR•IPV4『线路205』#https://www.freetv.top/migu/651632648.m3u8?migutoken=95759756a54e94e55327bb13b854f38b8804506300bc7b2dc6d7896518d1cb705d68a47d6e445836946d997e2a858592d4082bf57643ec7ac74aa8bdd99fb70b8ab534cb9b55a950291eb07c63$LR•IPV4『线路212』#https://www.freetv.top/migu/651632648.m3u8?migutoken=39d71e54ce845693dcf18d448e47f4bcb96160d6a4d5cdce70a4b176510154f11641d32ad88b38d8c436057539f8e2fa3ec0ea15c8300f4bac8fcf7959caa82d1c409b9fbb89340797a38c624e$LR•IPV4『线路213』#https://www.freetv.top/migu/651632648.m3u8?migutoken=09c24b255d931b105b2a0e0e73a2fce2a18eee043d7a80fc7edd3f45e8733a027c9a3344cf85daf80107cb437dc0f0309e092eddf78b6e8fad23169f7600e832abe4c34f59e2db45f1ef90144c$LR•IPV4『线路215』#https://www.freetv.top/migu/651632648.m3u8?migutoken=82404ece5a3e1172fe62375275fbec1972e5760ebab5a792834d63b128c6d25cdbb7e8922093aebaf6b4ff8a12f4970bb82639383bb1571a21e1e74fda3c763651392bb4b918419230e8b830e0$LR•IPV4『线路216』#https://www.freetv.top/migu/651632648.m3u8?migutoken=6c3ad966ab21a09d75cd7c650e98f47332acc033ff8b9ec4fd233dd140f355862447ef3a9137c0feed4b463f51efc8dd4d06420ea479ee57eec3b86d362afb0868f196cec548111db9f13e71ff$LR•IPV4『线路221』#https://www.freetv.top/migu/651632648.m3u8?migutoken=70f8eed447e228f3a56a4c95bfd1ef7936ab4f75e51e3265478e1262b62f33a7d7a4be2d80fd3585f29cd990ea0ee9d67f76f299229509e007f26ccd58641bc444d7baeccead6d0915dae8e089$LR•IPV4『线路222』#https://www.freetv.top/migu/651632648.m3u8?migutoken=1b29e441e8d640f9f4d3b7f1798bd6cd0036bcfcab7fb7353718a02767b7d7a91bd78405a1b2ae2b5a477e2b6964c8e1c10e40b15cf06fc2a353f8968e69c78ea27ea0e65ab6eaf17ed9e0b8bc$LR•IPV4『线路224』#https://www.freetv.top/migu/651632648.m3u8?migutoken=d403039fa45cf7d529b6d60f2013bb301f0c8307f8963a33f46435ff086b28e4099cb523a6a3363b17a4f74b52c83d12b497292d07e7233384e97ebf993f7c940ec7fe4f5f2190f2a21e419ac9$LR•IPV4『线路225』#http://39.164.160.249:9901/tsfile/live/0107_1.m3u8#http://tvbox6.icu/tv/migu.php?id=dfws
868.23ms,赛事播25,http://61.160.112.102:35455/itv/3000000010000002019.m3u8?cdn=FifastbLive
868.39ms,长津湖,https://vd3.bdstatic.com/mda-mgq3kek3j2cr07w7/sc/cae_h264_nowatermark/1627180666806871183/mda-mgq3kek3j2cr07w7.mp4
868.53ms,浙江｜上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8
868.54ms,黄山,https://gcalic.v.myalicdn.com/gc/ahhs01_1/index.m3u8
868.61ms,深圳卫视,http://39.165.196.149:9003//hls/33/index.m3u8
868.82ms,CCTV2,http://39.165.196.149:9003//hls/2/index.m3u8#http://8.138.7.223/tv/dl/douyincdn.php?id=2$LR•IPV4『线路146』#http://8.138.7.223/tv/mgitv.php?id=8$LR•IPV4『线路189』#http://8.138.7.223/tv/mgitv.php?id=9$LR•IPV4『线路190』#http://8.138.7.223/tv/mgitv.php?id=10$LR•IPV4『线路191』#http://8.138.7.223/tv/mgitv.php?id=11$LR•IPV4『线路192』#http://222.169.85.8:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
869.06ms,CCTV1,http://125.82.168.238:8888/rtp/235.254.198.1:1280
869.23ms,雕形拳(动作片),https://vip1.lz-cdn1.com/20230608/21094_b12a3627/index.m3u8
869.51ms,北斗七星(战争片),https://vip1.lz-cdn1.com/20220510/5038_9522cb30/index.m3u8
869.65ms,东南卫视,http://39.165.196.149:9003//hls/50/index.m3u8
869.66ms,中央电视塔南,https://gcalic.v.myalicdn.com/gc/ztn_1/index.m3u8
869.67ms,咪咕视频-16,http://nas.suntao.online:35455/itv/3000000020000011522.m3u8?cdn=FifastbLive
869.79ms,锁匠(美国动作片),https://vip1.lz-cdn1.com/20230219/20644_d79d9a65/index.m3u8
869.84ms,夺命狙击3破晓(大陆动作片),https://v1.cdnlz1.com/20231122/24051_a993297a/index.m3u8
869.87ms,人间卫视,https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/chunklist_w511254805.m3u8
870.02ms,CCTV5,http://39.165.196.149:9003//hls/5/index.m3u8
870.23ms,痉挛1974(意大利恐怖片),https://vip1.lz-cdn1.com/20220428/3721_148e2172/index.m3u8
870.36ms,北京卫视,http://39.165.196.149:9003//hls/27/index.m3u8
870.39ms,浙江舟山东极岛,https://gcalic.v.myalicdn.com/gc/djd01_1/index.m3u8
870.43ms,CCTV9,http://e2.woc.iiiya.cn:28888/rtp/239.61.5.59:1025
870.52ms,CCTV10,http://39.165.196.149:9003//hls/10/index.m3u8
870.61ms,熊猫频拾咪咕,http://goo.bkpcp.top/mg/xm10
870.63ms,CCTV8,http://39.165.196.149:9003//hls/8/index.m3u8#http://8.138.7.223/tv/dl/douyincdn.php?id=8$LR•IPV4『线路126』#http://8.138.7.223/tv/mgitv.php?id=42$LR•IPV4『线路165』#http://8.138.7.223/tv/mgitv.php?id=43$LR•IPV4『线路166』#http://8.138.7.223/tv/mgitv.php?id=44$LR•IPV4『线路167』#http://8.138.7.223/tv/mgitv.php?id=45$LR•IPV4『线路168』#http://tvbox6.icu/tv/migu.php?id=cctv8$咪咕直播#http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=baf0cf&tk=822270345d4c#http://124.93.18.237:9002//hls/8/index.m3u8#http://218.29.168.146:352/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0#https://stream1.freetv.fun/f93e3ef4f01e4696e90224ac98d6232c9b3e307da4eeb4309082d7df89c83049.m3u8#http://112.46.85.60:8009/hls/8/index.m3u8#http://222.134.19.31:352/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路259』#http://61.133.10.250:352/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0#http://tvbox6.icu/tv/migu.php?id=cctv8$LR•IPV4『线路127』#https://www.freetv.top/migu/624878356.m3u8?migutoken=77954cedc9129b5a32fc5051e38d53f2a899c7ac8a3816f202e171a39033d50f1e215095f4684658c35d35acfba5b76b4dfc1a9a6a0ec9fa3c481dee98b5d3f1cb4420d2aa955486a1f38d735e$LR•IPV4『线路323』#https://www.freetv.top/migu/624878356.m3u8?migutoken=de4dac1e023dc5afe3e7c62341d5d7b0d315543badb4a09eb185cc1939351c71896ff533cde8be64c3fccafb6c55ed0228850a0f274064a2ac892613f1a71f2d5d6895c1dd2552150c4d9f9bc1
870.64ms,夜间小屋(美国恐怖片),https://vip1.lz-cdn1.com/20220324/423_918dd28b/index.m3u8
870.67ms,赛事咪咕播16,http://nhljz.net:35455/itv/3000000010000003915.m3u8?cdn=FifastbLive
870.74ms,咪咕视频-40,http://nas.suntao.online:35455/itv/3000000010000019839.m3u8?cdn=FifastbLive
871.01ms,赛事播30,http://61.160.112.102:35455/itv/3000000010000006658.m3u8?cdn=FifastbLive
871.19ms,CCTV14,http://218.89.240.144:59901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
871.36ms,海南卫视,http://39.165.196.149:9003//hls/55/index.m3u8
871.54ms,河北卫视,http://116.117.104.248:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
871.60ms,生死阻击(中国大陆战争片),https://vip1.lz-cdn1.com/20220324/434_dc32a0fd/index.m3u8
871.83ms,CCTV15,http://39.165.196.149:9003//hls/15/index.m3u8
872.15ms,可爱的恶魔(日本恐怖片),https://vip1.lz-cdn1.com/20220510/5120_c029d6bd/index.m3u8
872.28ms,astroAod频标,http://php.jdshipin.com/smt.php?id=Aodhd
872.47ms,南方恶魔(美国恐怖片),https://vip1.lz-cdn1.com/20220820/14873_d52b32c3/index.m3u8
872.53ms,乌镇蓝印花布,https://gcalic.v.myalicdn.com/gc/zjwzlyhb_1/index.m3u8
872.64ms,赛事咪咕播27,http://nhljz.net:35455/itv/3000000010000011297.m3u8?cdn=FifastbLive
872.65ms,赛事播36,http://61.160.112.102:35455/itv/3000000010000012616.m3u8?cdn=FifastbLive
872.67ms,CCTV2,http://39.165.196.149:9003//hls/2/index.m3u8
872.90ms,大街上的商店(捷克斯洛伐克战争片),https://vip1.lz-cdn1.com/20220531/7029_c0e07634/index.m3u8
872.92ms,四川卫视,http://218.89.240.144:59901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
872.93ms,赛事播04,http://61.160.112.102:35455/itv/3000000001000008001.m3u8?cdn=FifastbLive
873.02ms,桦甸综合,http://stream10.jlntv.cn/huadian/sd/live.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
873.05ms,丽江古城万古楼遥望玉龙山,https://gcalic.v.myalicdn.com/gc/ljgcwglytylxs_1/index.m3u8
873.10ms,陕西洋县国宝朱鹮02,https://gcalic.v.myalicdn.com/gc/zh02_1/index.m3u8
873.12ms,枣庄教育,http://stream.zztvzd.com/2/sd/live.m3u8?shandd
873.14ms,逃出弑命镇(冰岛恐怖片),https://vip1.lz-cdn1.com/20220324/420_a4e76819/index.m3u8
873.16ms,流星花园壹02,https://v.cdnlz20.com/20241121/20987_7f22ee90/index.m3u8
873.28ms,夜袭者(加拿大科幻片),https://vip1.lz-cdn1.com/20230615/21116_bb5387e1/index.m3u8
873.30ms,CCTV8,https://www.freetv.top/migu/624878356.m3u8?migutoken=62d20d22fd1224adeba9b74536972a699d7cb5710d1c14265aae4924f49dd7cebbdb76c522c3c36746ae793b0063d0788947d713f80518111e5fa48d30eef2f548cced758ad50ed58a2f319266
873.59ms,AI台粵廣播電台,https://n27a-eu.rcs.revma.com/h4ta80hbqwuvv?rj-ttl=5&rj-tok=AAABk3-xktMA5rXeWEpOIWNGvQ
873.80ms,DJ舞曲,http://wb.xn--dkw.xn--6qq986b3xl:5244/d/%E5%A4%A9/og1.mp4?mda-nch73gktvfmgdrbd/sc/cae_h264_delogo/1647644537085447432/mda-nch73gktvfmgdrbd.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1648813542-0-0-4a2d27d50015d19f3ed5cf5fbc261f79&bcevod_channel=searchbox_feed&pd=1&vt=1&cd=0&watermark=0&did=ced9e69a4f6154e91be590c1d5a488ab&logid=0942439256&vid=4192073541598205553&pt=0&appver=7.2.1.10&model=T7-5G10&osver=9&cr=2&abtest=peav_g52&sle=1&sl=1420&split=1235330&dt=1&nt=0&pe=0&prerender=0&kpdl=1&h265_m=-1&klogid=c770aa16cadb579d&kapid=1&psp=1&psk=68&pif=0_0_0_0&qtfc=65535&qtut=0&stg=none
874.11ms,CCTV1,https://www.freetv.top/migu/608807420.m3u8?migutoken=2a6c4fb9cc8f7f2e3b74e061cd6015c3fac382e2bed56fc0e7ec642cda0243f33539c8b831a81a788ef263a552c1fc2e83f85c3aca1c5ac20b670cab6b54dd26fb6cfd1adfd5a289207103e06b
874.11ms,广州新闻,https://stream1.freetv.fun/yan-zhou-xin-wen-19.ctv
874.25ms,CCTV11,https://www.freetv.top/migu/667987558.m3u8?migutoken=6f0aba8bb528e29d40340f6930899fd9d7af9fd013c355a61146d5528e6ac297c46d65935ffcea640455737c324736dd8a29f22083f5450155873c9e89d3a4fb8b6b92b897a7dc62ad55fd891d
874.59ms,CCTV7,http://218.89.240.144:59901/tsfile/live/0007_1.m3u8
874.74ms,CCTV17,http://39.165.196.149:9003//hls/17/index.m3u8
875.02ms,流星花园壹06,https://v.cdnlz20.com/20241121/20990_2a3e215a/index.m3u8
875.11ms,四川卫视,https://stream1.freetv.fun/4d012cc6d0cf9ec1b6101aa7351bb3b038d5a231ef437f62ea6908ff02667ffb.ctv
875.16ms,鬼媾人【国语】(香港恐怖片),https://vip1.lz-cdn1.com/20220404/873_9c38bbb3/index.m3u8
875.32ms,广东卫视咪咕,http://z.b.bkpcp.top/m.php?id=gdws
875.32ms,CCTV9,http://39.165.196.149:9003//hls/9/index.m3u8#http://8.138.7.223/tv/dl/douyincdn.php?id=9$LR•IPV4『线路137』#http://39.164.180.36:19901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&au$LR•IPV4『线路161』#http://8.138.7.223/tv/mgitv.php?id=46$LR•IPV4『线路179』#http://8.138.7.223/tv/mgitv.php?id=50$LR•IPV4『线路183』#http://218.29.168.146:352/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0#http://tvbox6.icu/tv/migu.php?id=cctv9
875.44ms,三立新闻,https://tv.iill.top/4gtv/229
875.45ms,咪咕视频-39,http://nas.suntao.online:35455/itv/3000000010000017678.m3u8?cdn=FifastbLive
875.55ms,丽江古城大水车,https://gcalic.v.myalicdn.com/gc/ljgcdsc_1/index.m3u8
875.55ms,内江综合,https://njzb.scnj.tv/hls_njtv_direct/1.m3u8
875.66ms,布袋人2024(美国恐怖片),https://v.cdnlz20.com/20241031/17236_38e52a53/index.m3u8
875.69ms,CCTV5+,http://39.165.196.149:9003//hls/16/index.m3u8#http://8.138.7.223/tv/mgitv.php?id=26$LR•IPV4『线路98』#http://8.138.7.223/tv/mgitv.php?id=27$LR•IPV4『线路99』#http://8.138.7.223/tv/mgitv.php?id=28$LR•IPV4『线路100』#http://120.76.248.139/live/bfgd/4200000246.m3u8#http://tvbox6.icu/tv/migu.php?id=cctv5p
875.70ms,射雕侠之大者,https://cdn7.ryplay7.com/20250131/10555_1dab6d8e/index.m3u8
875.75ms,普陀山,https://gcalic.v.myalicdn.com/gc/pts01_1/index.m3u8
875.75ms,最终频率(美国科幻片),https://vip1.lz-cdn1.com/20230820/21914_5a02683d/index.m3u8
875.81ms,吉林卫视,http://39.165.196.149:9003//hls/43/index.m3u8#http://tvbox6.icu/tv/migu.php?id=jlws$LR•IPV4『线路65』#http://8.138.7.223/tv/dl/careryun.php?id=41$LR•IPV4『线路79』#http://tvbox6.icu/tv/migu.php?id=jlws#http://39.164.180.36:19901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0
875.87ms,CHC家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-1.ctv
875.93ms,凤凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G.m3u8
875.93ms,赛事播28,http://61.160.112.102:35455/itv/3000000010000004193.m3u8?cdn=FifastbLive
876.23ms,CCTV6,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=836803&tk=822270345d4c
876.27ms,广西桂林漓江景区,https://gcalic.v.myalicdn.com/gc/gllj01_1/index.m3u8
876.29ms,固镇综合,http://www.guzhenm.com:7001/hls/hd-live.m3u8
876.38ms,贺州综合,http://zhz.gxhzxw.com:2935/live/HZXW-HD/chunklist.m3u8
876.43ms,中央电视台中塔东,https://gcalic.v.myalicdn.com/gc/ztd_1/index.m3u8?contentid=2820180516001
876.98ms,金鹰卡通,https://stream1.freetv.fun/jin-ying-qia-tong-32.ctv
877.07ms,浙江生活,http://ali-vl.cztv.com/channels/lantian/channel003/360p.m3u8
877.44ms,CCTV4,http://39.165.196.149:9003//hls/4/index.m3u8
877.59ms,流星花园壹23,https://v.cdnlz20.com/20241121/21009_1ef47a5a/index.m3u8
877.64ms,广东体育,https://stream1.freetv.fun/869475cf6ab5d187816a1b7fbd8649cfc0b41c452e5595eabb2a36e51a61eecf.m3u8
877.66ms,CCTV6,https://www.freetv.top/migu/624878396.m3u8?migutoken=38a08d31f79563a15b6c38307b16c1f1fd2715f58a1bff21d307adaa6597fb3ea267812ba6ac28a74fa0648f0a2003c0d93e137f0257353bff9dedc7eff0cc871a38e97a269bf9ab6e14a4171d
877.74ms,CCTV5+,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=a731ac&tk=822270345d4c
877.95ms,厦门卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=a82eb1&tk=822270345d4c
878.61ms,化身2022(美国恐怖片),https://vip1.lz-cdn1.com/20220322/363_5fc8dd1b/index.m3u8
878.66ms,贵州卫视,http://39.165.196.149:9003//hls/47/index.m3u8
878.66ms,食罪人(美国动作片),https://v1.cdnlz1.com/20231109/23508_17b46b74/index.m3u8
878.70ms,CCTV17,http://39.165.196.149:9003//hls/17/index.m3u8#http://1.196.206.118:808/hls/17/index.m3u8#http://tvbox6.icu/tv/migu.php?id=cctv17$LR•IPV4『线路102』#http://8.138.7.223/tv/dl/careryun.php?id=19$LR•IPV4『线路103』#http://8.138.7.223/tv/mgitv.php?id=79$LR•IPV4『线路121』#http://8.138.7.223/tv/mgitv.php?id=80$LR•IPV4『线路122』#http://8.138.7.223/tv/mgitv.php?id=82$LR•IPV4『线路124』#http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0dd2ee&tk=822270345d4c#http://222.169.85.8:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0#http://218.29.168.146:352/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0#http://222.219.183.103:8089/hls/17/index.m3u8#http://8.138.7.223/tv/mgitv.php?id=81
879.04ms,杭州影视,http://www.flyskyman.cn:4022/rtp/233.50.201.176:5140
879.04ms,CCTV13,http://e2.woc.iiiya.cn:28888/rtp/239.61.4.23:1025
879.13ms,海南新闻,http://satellitepull.cnr.cn/live/wxhainxwgb/playlist.m3u8
879.45ms,CCTV3,http://39.165.196.149:9003//hls/3/index.m3u8#http://1.24.190.122:1080/hls/3/index.m3u8#http://8.138.7.223/tv/dl/careryun.php?id=3$LR•IPV4『线路136』#http://8.138.7.223/tv/mgitv.php?id=12$LR•IPV4『线路175』#http://8.138.7.223/tv/mgitv.php?id=13$LR•IPV4『线路176』#http://8.138.7.223/tv/mgitv.php?id=14$LR•IPV4『线路177』#http://tvbox6.icu/tv/migu.php?id=cctv3$咪咕直播#http://112.46.85.60:8009/hls/3/index.m3u8#http://222.169.85.8:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路243』#https://www.freetv.top/migu/624878271.m3u8?migutoken=d2f5e7c9e37c0b31c1e675570e64cff15a1f3d4cc205147b55d1c5c9bb6dabbe7f90a086a034b81e426ec6972d34b1a781ff13dc117f082e339a9ed2a182bf981810fdf1dcec27a84fadf629e3$LR•IPV4『线路336』#https://www.freetv.top/migu/624878271.m3u8?migutoken=ca824f02f6213b64bc94ece82f051a14d6b4b3a0a87493655d302b6c76e29668b57118071931e320faddacacabcb320684e805e3e5b3fdd4465a65f9bc6eac1ff4f24f1c0cde6a2a5cd9a8553a
879.60ms,CCTV16(4K),http://e2.woc.iiiya.cn:28888/rtp/239.61.4.136:1025
879.71ms,马柔本宅秘事(西班牙恐怖片),https://vip1.lz-cdn1.com/20230807/21663_1086d91f/index.m3u8
879.98ms,CCTV7,http://121.33.239.242:9901/tsfile/live/0007_1.m3u8
879.99ms,CCTV11,http://183.223.157.33:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
880.34ms,海南卫视,http://39.165.196.149:9003//hls/55/index.m3u8#http://goo.bkpcp.top/mg/hinws#http://tvbox6.icu/tv/migu.php?id=hinws$LR•IPV4『线路55』#http://8.138.7.223/tv/dl/douyincdn.php?id=24$LR•IPV4『线路68』#http://8.138.7.223/tv/dl/careryun.php?id=31$LR•IPV4『线路69』#http://tvbox6.icu/tv/migu.php?id=hinws#http://nn.7x9d.cn/地方台8563/海南.php?id=hnws#http://220.164.192.48:50085/tsfile/live/1003_1.m3u8?key=txiptv&playlive=0&authid=0
880.70ms,贵州卫视,http://118.122.189.74:9901/tsfile/live/0120_1.m3u8
880.80ms,笔仙(大陆恐怖片),https://vip1.lz-cdn1.com/20220420/2645_821a21a8/index.m3u8
881.12ms,嘉佳卡通,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0cde33&tk=822270345d4c
881.17ms,火热的吻(美国恐怖片),https://vip1.lz-cdn1.com/20220317/52_b62d24b1/index.m3u8
881.45ms,四川卫视,http://36.32.174.67:60080/newlive/live/hls/29/live.m3u8
881.58ms,浙江民生休闲,https://stream1.freetv.fun/zhe-jiang-min-sheng-9.ctv
882.21ms,茂名综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=bd95eb&tk=822270345d4c
882.53ms,▶️魔戒首部曲：魔戒現身,https://vip.kuaikan-cdn4.com/20240220/k2bjbEoB/898kb/hls/index.m3u8
882.53ms,杭州明珠,https://stream1.freetv.fun/hang-zhou-ming-zhu-1.ctv
882.58ms,浙江｜缙云综合频道,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8?zzhed
882.89ms,中天新闻,https://tv.iill.top/litv/4gtv-4gtv009
883.13ms,福建漳州醉美沙滩翡翠湾,https://gcalic.v.myalicdn.com/gc/fcw03_1/index.m3u8
883.33ms,流星花园壹15,https://v.cdnlz20.com/20241121/20999_2052bc1a/index.m3u8
883.40ms,湖北卫视,http://satellitepull.cnr.cn/live/wx32hubws/playlist.m3u8
883.71ms,湖南张家界御笔峰,https://gcalic.v.myalicdn.com/gc/zjjybf_1/index.m3u8
883.71ms,CCTV8,http://www.freetv.top/migu/624878356.m3u8?migutoken=e6e1b0f11b3900539ca13088ccf9da6d0a771d58a295315011db1676c607e4bfd4d2ecf8b5f89e888d98843c67f6657703a3192a098894da656341d37aaa2d4abf591b1a09d80e6fff894dd29d
883.76ms,江苏卫视,http://123.132.233.194:352/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
883.81ms,超级赛罗格斗(日本科幻片),https://vip1.lz-cdn1.com/20230822/21945_a0f2d74c/index.m3u8
884.25ms,云南丽江冰川,https://gcalic.v.myalicdn.com/gc/hkylxs05_1/index.m3u8
884.34ms,浙江-普陀山,https://gcalic.v.myalicdn.com/gc/pts01_1/index.m3u8?contentid=2820180516001
884.64ms,咪咕视频-10,http://nas.suntao.online:35455/itv/3000000001000031494.m3u8?cdn=FifastbLive
884.75ms,凯萨里(印度战争片),https://vip1.lz-cdn8.com/20220921/27275_8ba2091f/index.m3u8
884.84ms,亳州农村,http://zbbf2.ahbztv.com/live/418.m3u8
884.91ms,AMC電影台,https://tv.iill.top/litv/4gtv-4gtv017
884.95ms,碟仙2019(大陆恐怖片),https://v1.cdnlz1.com/20230918/22201_74b6584d/index.m3u8
885.43ms,日本映画専门チャンネル,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS255&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
885.52ms,北京新闻,https://brtv-radiolive.rbc.cn/alive/fm945.m3u8
885.64ms,「山东」菏泽新闻综合,http://live.hznet.tv:1935/live/live1/500K/tzwj_video.m3u8?shandd
885.72ms,武义新闻综合,http://l.cztvcloud.com/channels/lantian/SXwuyi1/720p.m3u8?zzhed\r\n
885.84ms,河南卫视,https://stream1.freetv.fun/fb4223368cf11a66a175bd13d3c85ec45923c351e13c75c3a67c5514232729e1.ctv
885.87ms,兵团卫视,http://e2.woc.iiiya.cn:28888/rtp/239.61.5.114:1025
885.92ms,红色特工(大陆战争片),https://vip1.lz-cdn1.com/20230812/21779_81e1cadb/index.m3u8
885.97ms,全境感染【国语】(科幻片),https://v.cdnlz19.com/20240703/38733_465f7f07/index.m3u8
886.18ms,神鞭1986(大陆动作片),https://v.cdnlz19.com/20240914/44724_e240f2d8/index.m3u8
886.33ms,人间卫视,https://5ddce30eb4b55.streamlock.net:443/bltvhd/bltv1/chunklist.m3u8
887.65ms,风云足球,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=533128&tk=822270345d4c
887.76ms,兵临城下·虎贲(大陆战争片),https://vip1.lz-cdn1.com/20220515/5682_c53093bf/index.m3u8
888.02ms,流星花园壹03,https://v.cdnlz20.com/20241121/20988_2cecc2ac/index.m3u8
888.03ms,咪咕视频-7,http://nas.suntao.online:35455/itv/3000000001000010129.m3u8?cdn=FifastbLive
888.29ms,民视新闻,https://stream1.freetv.fun/min-shi-xin-wen-12.ctv
888.55ms,夺命网红(美国恐怖片),https://hd.lz-cdn18.com/20230606/3146_00adb841/index.m3u8
889.53ms,湖北卫视,http://36.32.174.67:60080/newlive/live/hls/28/live.m3u8
889.94ms,浙江卫视,http://z.b.bkpcp.top/m.php?id=zjws
890.00ms,CCTV4,http://36.32.174.67:60080/newlive/live/hls/4/live.m3u8
890.52ms,江西卫视,http://123.138.22.30:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
890.55ms,松阳综合,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
890.62ms,广东新闻,https://stream1.freetv.fun/yan-dong-xin-wen-19.ctv
890.92ms,赛事播06,http://61.160.112.102:35455/itv/3000000001000008379.m3u8?cdn=FifastbLive
891.00ms,mix fm 音乐,http://strm.mixlive.eu/mixfm/tracks-v3a1/mono.m3u8
891.05ms,咪咕视频-29,http://nas.suntao.online:35455/itv/3000000010000006077.m3u8?cdn=FifastbLive
891.26ms,江苏城市,http://z.b.bkpcp.top/m.php?id=jscs
891.44ms,东森新闻,https://tv.iill.top/litv/4gtv-4gtv152
891.54ms,香港卫视,http://anren.live/HK/BSJDUFpB.m3u8
891.54ms,厦门卫视,http://e2.woc.iiiya.cn:28888/rtp/239.61.4.11:1025
891.69ms,凉山语,http://file.yizu.tv/nmip-media/channellive/channel107323/playlist.m3u8?zsicd
892.24ms,凤凰卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df-156388849014752&amp;wsIPSercert=8de23d0849e78e3b16ec92a2092354
892.33ms,经典电影,https://stream1.freetv.fun/jing-dian-dian-ying-8.ctv
